experiment,region,context_mode,context_size,model,base_url,requests,ttft_p50_s,ttft_p95_s,ttft_mean_s,total_p50_s,total_p95_s,total_mean_s,completion_tokens_mean,request_bytes_mean
dense_scale_qwen3_vl_8b_local,local,full_history,55,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.7204262469895181,0.7204262469895181,0.7204262469895181,0.819456875324249,0.819456875324249,0.819456875324249,9.0,11423069.0
dense_scale_qwen3_vl_8b_local,local,full_history,56,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.728200707118958,0.728200707118958,0.728200707118958,0.831406238023191,0.831406238023191,0.831406238023191,9.0,11652604.0
dense_scale_qwen3_vl_8b_local,local,full_history,57,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.742445062845945,0.742445062845945,0.742445062845945,0.8467427049763501,0.8467427049763501,0.8467427049763501,10.0,11780094.0
dense_scale_qwen3_vl_8b_local,local,full_history,58,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.7579332711175081,0.7579332711175081,0.7579332711175081,0.8630399401299651,0.8630399401299651,0.8630399401299651,10.0,11866019.0
dense_scale_qwen3_vl_8b_local,local,full_history,59,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.764387723989784,0.764387723989784,0.764387723989784,0.8693541819229721,0.8693541819229721,0.8693541819229721,9.0,12053570.0
dense_scale_qwen3_vl_8b_local,local,full_history,60,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.762701633386313,0.762701633386313,0.762701633386313,0.86786238104105,0.86786238104105,0.86786238104105,10.0,12251419.0
dense_scale_qwen3_vl_8b_local,local,full_history,61,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.7651523910462851,0.7651523910462851,0.7651523910462851,0.8721960959956051,0.8721960959956051,0.8721960959956051,9.0,12464778.0
dense_scale_qwen3_vl_8b_local,local,full_history,62,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.795195050071924,0.795195050071924,0.795195050071924,0.9024689560756081,0.9024689560756081,0.9024689560756081,9.0,12648430.0
dense_scale_qwen3_vl_8b_local,local,full_history,63,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.794453071895986,0.794453071895986,0.794453071895986,0.899513146840035,0.899513146840035,0.899513146840035,10.0,12826125.0
dense_scale_qwen3_vl_8b_local,local,full_history,64,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.7932180101051921,0.7932180101051921,0.7932180101051921,0.901921276934444,0.901921276934444,0.901921276934444,10.0,13007581.0
dense_scale_qwen3_vl_8b_local,local,full_history,65,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.80333814676851,0.80333814676851,0.80333814676851,0.913059771060943,0.913059771060943,0.913059771060943,10.0,13184993.0
dense_scale_qwen3_vl_8b_local,local,full_history,66,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.824040614068508,0.824040614068508,0.824040614068508,0.9341520667076111,0.9341520667076111,0.9341520667076111,9.0,13413023.0
dense_scale_qwen3_vl_8b_local,local,full_history,67,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.822204377967864,0.822204377967864,0.822204377967864,0.9337354991585011,0.9337354991585011,0.9337354991585011,10.0,13664662.0
dense_scale_qwen3_vl_8b_local,local,full_history,68,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.847004029899835,0.847004029899835,0.847004029899835,0.958984748926013,0.958984748926013,0.958984748926013,10.0,13930736.0
dense_scale_qwen3_vl_8b_local,local,full_history,69,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8576323133893311,0.8576323133893311,0.8576323133893311,0.9700230620801441,0.9700230620801441,0.9700230620801441,10.0,14223917.0
dense_scale_qwen3_vl_8b_local,local,full_history,70,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8681279546581201,0.8681279546581201,0.8681279546581201,0.980881979689002,0.980881979689002,0.980881979689002,10.0,14452691.0
dense_scale_qwen3_vl_8b_local,local,full_history,71,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8762326859869061,0.8762326859869061,0.8762326859869061,0.9899379429407411,0.9899379429407411,0.9899379429407411,9.0,14712612.0
dense_scale_qwen3_vl_8b_local,local,full_history,72,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8846423169597981,0.8846423169597981,0.8846423169597981,0.9986312398687001,0.9986312398687001,0.9986312398687001,9.0,14992529.0
dense_scale_qwen3_vl_8b_local,local,full_history,73,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9094792236573991,0.9094792236573991,0.9094792236573991,1.024825341068208,1.024825341068208,1.024825341068208,9.0,15280854.0
dense_scale_qwen3_vl_8b_local,local,full_history,74,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.90324455499649,0.90324455499649,0.90324455499649,1.019474064931273,1.019474064931273,1.019474064931273,9.0,15537058.0
dense_scale_qwen3_vl_8b_local,local,full_history,75,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9200644129887221,0.9200644129887221,0.9200644129887221,1.036837656982243,1.036837656982243,1.036837656982243,9.0,15825471.0
dense_scale_qwen3_vl_8b_local,local,full_history,76,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9349641590379171,0.9349641590379171,0.9349641590379171,1.052600058261305,1.052600058261305,1.052600058261305,9.0,16080857.0
dense_scale_qwen3_vl_8b_local,local,full_history,77,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9400099487975241,0.9400099487975241,0.9400099487975241,1.058487754780799,1.058487754780799,1.058487754780799,9.0,16375514.0
dense_scale_qwen3_vl_8b_local,local,full_history,78,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9603339768946171,0.9603339768946171,0.9603339768946171,1.071292458102107,1.071292458102107,1.071292458102107,9.0,16553996.0
dense_scale_qwen3_vl_8b_local,local,full_history,79,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9565755822695791,0.9565755822695791,0.9565755822695791,1.0759789631702,1.0759789631702,1.0759789631702,9.0,16879602.0
dense_scale_qwen3_vl_8b_local,local,full_history,80,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9803319456987081,0.9803319456987081,0.9803319456987081,1.100734547711908,1.100734547711908,1.100734547711908,9.0,17109902.0
dense_scale_qwen3_vl_8b_local,local,full_history,81,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9848892316222191,0.9848892316222191,0.9848892316222191,1.106230965815484,1.106230965815484,1.106230965815484,9.0,17370683.0
dense_scale_qwen3_vl_8b_local,local,full_history,82,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9998247241601341,0.9998247241601341,0.9998247241601341,1.121422559954226,1.121422559954226,1.121422559954226,10.0,17666751.0
dense_scale_qwen3_vl_8b_local,local,full_history,83,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.01022603129968,1.01022603129968,1.01022603129968,1.132687812205404,1.132687812205404,1.132687812205404,9.0,17755775.0
dense_scale_qwen3_vl_8b_local,local,full_history,84,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.006852083839476,1.006852083839476,1.006852083839476,1.130375297740101,1.130375297740101,1.130375297740101,10.0,17971050.0
