experiment,region,context_mode,context_size,model,base_url,requests,ttft_p50_s,ttft_p95_s,ttft_mean_s,total_p50_s,total_p95_s,total_mean_s,completion_tokens_mean,request_bytes_mean
screenshot_history_full_local,local,full_history,71,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.8682404728606341,0.8682404728606341,0.8682404728606341,0.9820756982080632,0.9820756982080632,0.9820756982080632,9.0,14712612.0
screenshot_history_full_local,local,full_history,72,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.898498982191085,0.898498982191085,0.898498982191085,1.013820878230035,1.013820878230035,1.013820878230035,9.0,14992529.0
screenshot_history_full_local,local,full_history,73,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.903805217705667,0.903805217705667,0.903805217705667,1.019798813853412,1.019798813853412,1.019798813853412,9.0,15280854.0
screenshot_history_full_local,local,full_history,74,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9300725888460872,0.9300725888460872,0.9300725888460872,1.046948236878961,1.046948236878961,1.046948236878961,9.0,15537058.0
screenshot_history_full_local,local,full_history,75,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.927985015325248,0.927985015325248,0.927985015325248,1.045355501119047,1.045355501119047,1.045355501119047,9.0,15825471.0
screenshot_history_full_local,local,full_history,76,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9301918940618632,0.9301918940618632,0.9301918940618632,1.048964458983391,1.048964458983391,1.048964458983391,9.0,16080857.0
screenshot_history_full_local,local,full_history,77,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.943334081210196,0.943334081210196,0.943334081210196,1.061993323266506,1.061993323266506,1.061993323266506,9.0,16375514.0
screenshot_history_full_local,local,full_history,78,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.960584690794348,0.960584690794348,0.960584690794348,1.071909989695996,1.071909989695996,1.071909989695996,9.0,16553996.0
screenshot_history_full_local,local,full_history,79,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.953917223028838,0.953917223028838,0.953917223028838,1.0747947809286411,1.0747947809286411,1.0747947809286411,9.0,16879602.0
screenshot_history_full_local,local,full_history,80,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.976824742741882,0.976824742741882,0.976824742741882,1.097904848866164,1.097904848866164,1.097904848866164,9.0,17109902.0
screenshot_history_full_local,local,full_history,81,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.99345571687445,0.99345571687445,0.99345571687445,1.115617474075406,1.115617474075406,1.115617474075406,9.0,17370683.0
screenshot_history_full_local,local,full_history,82,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.9923338880762452,0.9923338880762452,0.9923338880762452,1.11472662910819,1.11472662910819,1.11472662910819,10.0,17666751.0
screenshot_history_full_local,local,full_history,83,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,0.99687418481335,0.99687418481335,0.99687418481335,1.120785689912736,1.120785689912736,1.120785689912736,10.0,17755775.0
screenshot_history_full_local,local,full_history,84,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.004490670748055,1.004490670748055,1.004490670748055,1.128892309963703,1.128892309963703,1.128892309963703,10.0,17971050.0
screenshot_history_full_local,local,full_history,85,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.018805753905326,1.018805753905326,1.018805753905326,1.144578106701374,1.144578106701374,1.144578106701374,10.0,18153160.0
screenshot_history_full_local,local,full_history,86,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.028279406949877,1.028279406949877,1.028279406949877,1.154327740892768,1.154327740892768,1.154327740892768,10.0,18363232.0
screenshot_history_full_local,local,full_history,87,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.017983379773795,1.017983379773795,1.017983379773795,1.145067445933818,1.145067445933818,1.145067445933818,10.0,18548224.0
screenshot_history_full_local,local,full_history,88,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.05748257599771,1.05748257599771,1.05748257599771,1.185580946970731,1.185580946970731,1.185580946970731,10.0,18807290.0
screenshot_history_full_local,local,full_history,89,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.047294529154896,1.047294529154896,1.047294529154896,1.175015604123473,1.175015604123473,1.175015604123473,10.0,19141766.0
screenshot_history_full_local,local,full_history,90,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.077529361937195,1.077529361937195,1.077529361937195,1.200658413115888,1.200658413115888,1.200658413115888,9.0,19356852.0
screenshot_history_full_local,local,full_history,91,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.08586127590388,1.08586127590388,1.08586127590388,1.215465476270765,1.215465476270765,1.215465476270765,9.0,19645142.0
screenshot_history_full_local,local,full_history,92,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.078110383357852,1.078110383357852,1.078110383357852,1.208629389293491,1.208629389293491,1.208629389293491,10.0,19892723.0
screenshot_history_full_local,local,full_history,93,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.087807859294116,1.087807859294116,1.087807859294116,1.2186191249638791,1.2186191249638791,1.2186191249638791,9.0,20108627.0
screenshot_history_full_local,local,full_history,94,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.106206928845495,1.106206928845495,1.106206928845495,1.237891783006489,1.237891783006489,1.237891783006489,10.0,20366943.0
screenshot_history_full_local,local,full_history,95,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.078139027114957,1.078139027114957,1.078139027114957,1.210849700029939,1.210849700029939,1.210849700029939,10.0,20545314.0
screenshot_history_full_local,local,full_history,96,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.130886200815439,1.130886200815439,1.130886200815439,1.264489538036286,1.264489538036286,1.264489538036286,10.0,20719880.0
screenshot_history_full_local,local,full_history,97,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.126909913029521,1.126909913029521,1.126909913029521,1.261424518190324,1.261424518190324,1.261424518190324,10.0,20955766.0
screenshot_history_full_local,local,full_history,98,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.131847310811281,1.131847310811281,1.131847310811281,1.266701869666576,1.266701869666576,1.266701869666576,9.0,21125915.0
screenshot_history_full_local,local,full_history,99,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.13921852922067,1.13921852922067,1.13921852922067,1.2745529501698911,1.2745529501698911,1.2745529501698911,10.0,21280091.0
screenshot_history_full_local,local,full_history,100,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.170491453725844,1.170491453725844,1.170491453725844,1.306954961735755,1.306954961735755,1.306954961735755,9.0,21509822.0
