experiment,region,context_mode,context_size,model,base_url,requests,ttft_p50_s,ttft_p95_s,ttft_mean_s,total_p50_s,total_p95_s,total_mean_s,completion_tokens_mean,request_bytes_mean
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,89,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.023164332844317,5.023164332844317,5.023164332844317,5.076539312023669,5.076539312023669,5.076539312023669,9.0,19141766.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,90,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.056375701911747,7.056375701911747,7.056375701911747,7.109635164961219,7.109635164961219,7.109635164961219,9.0,19356852.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,91,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,6.773853939026594,6.773853939026594,6.773853939026594,6.828290555160493,6.828290555160493,6.828290555160493,10.0,19645142.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,92,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.168689211830497,5.168689211830497,5.168689211830497,5.223715572152287,5.223715572152287,5.223715572152287,9.0,19892723.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,93,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.621756251901388,7.621756251901388,7.621756251901388,7.676556358113885,7.676556358113885,7.676556358113885,9.0,20108627.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,94,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.190628122072667,7.190628122072667,7.190628122072667,7.244281833060086,7.244281833060086,7.244281833060086,9.0,20366943.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,95,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,5.768293668050319,5.768293668050319,5.768293668050319,5.823730654083192,5.823730654083192,5.823730654083192,9.0,20545314.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,96,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.343673670198768,7.343673670198768,7.343673670198768,7.399083900265396,7.399083900265396,7.399083900265396,9.0,20719880.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,97,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.42404616298154,7.42404616298154,7.42404616298154,7.4754863772541285,7.4754863772541285,7.4754863772541285,9.0,20955766.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,98,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.469257919117808,7.469257919117808,7.469257919117808,7.524284595157951,7.524284595157951,7.524284595157951,9.0,21125915.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,99,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.207826512865722,7.207826512865722,7.207826512865722,7.263812894001603,7.263812894001603,7.263812894001603,9.0,21280091.0
dense_vs_moe_qwen3_vl_30b_a3b_moe_local,local,full_history,100,Qwen/Qwen3-VL-30B-A3B-Instruct,http://localhost:8000/v1,1,7.418741127010435,7.418741127010435,7.418741127010435,7.473553569056094,7.473553569056094,7.473553569056094,10.0,21509822.0
